State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Himachal Pradesh",Kangra,Dharamshala,Coriander(Leaves),Other,FAQ,22/03/2025,3500,4000,3750
"Himachal Pradesh",Kangra,Dharamshala,"French Beans (Frasbean)",Other,FAQ,22/03/2025,4500,5000,4750
"Himachal Pradesh",Kangra,Dharamshala,Garlic,Other,FAQ,22/03/2025,8000,10000,9000
"Himachal Pradesh",Kangra,Dharamshala,Tomato,Other,FAQ,22/03/2025,1800,2200,2000
"Himachal Pradesh",Kangra,Kangra,"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,6000,6500,6200
"Himachal Pradesh",Kangra,Kangra,"Bitter gourd",Other,FAQ,22/03/2025,6500,7000,6700
"Himachal Pradesh",Kangra,Kangra,Ginger(Green),Other,FAQ,22/03/2025,6000,6500,6200
"Himachal Pradesh",Kangra,Kangra,Onion,Other,FAQ,22/03/2025,2600,3200,2800
"Himachal Pradesh",Kangra,Kangra,Pineapple,Other,Medium,22/03/2025,4000,5000,4500
"Himachal Pradesh",Kangra,Kangra,Potato,Other,FAQ,22/03/2025,1200,1400,1300
"Himachal Pradesh",Kangra,Kangra,Tinda,Other,FAQ,22/03/2025,3000,3500,3200
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Bhindi(Ladies Finger)",Bhindi,FAQ,22/03/2025,5000,5000,5000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Brinjal,Brinjal,FAQ,22/03/2025,2300,2600,2400
"Himachal Pradesh",Kangra,Kangra(Baijnath),Colacasia,Colacasia,FAQ,22/03/2025,7500,7500,7500
"Himachal Pradesh",Kangra,Kangra(Baijnath),Coriander(Leaves),Coriander,FAQ,22/03/2025,3500,3800,3600
"Himachal Pradesh",Kangra,Kangra(Baijnath),Cucumbar(Kheera),Cucumbar,FAQ,22/03/2025,2000,3000,2500
"Himachal Pradesh",Kangra,Kangra(Baijnath),"Peas Wet",Other,FAQ,22/03/2025,3800,4200,4000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Tomato,Tomato,FAQ,22/03/2025,1800,2100,2000
"Himachal Pradesh",Kangra,Kangra(Baijnath),Turnip,Other,FAQ,22/03/2025,1300,1500,1300
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Cauliflower,Cauliflower,FAQ,22/03/2025,1100,1200,1150
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Grapes,Annabesahai,Medium,22/03/2025,8800,12500,11000
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),"Green Chilli","Green Chilly",FAQ,22/03/2025,6500,6600,6550
"Himachal Pradesh",Kangra,Kangra(Jaisinghpur),Raddish,Raddish,FAQ,22/03/2025,1300,1400,1350
"Himachal Pradesh",Kangra,Palampur,Grapes,Other,Medium,22/03/2025,8500,12000,10000
"Himachal Pradesh",Kangra,Palampur,Tinda,Tinda,FAQ,22/03/2025,4000,5000,4500
"Himachal Pradesh",Kullu,Kullu,Banana,Other,Medium,22/03/2025,3500,3800,3800
"Himachal Pradesh",Kullu,Kullu,"Green Chilli",Other,FAQ,22/03/2025,6000,6500,6500
"Himachal Pradesh",Kullu,Kullu,Potato,Other,FAQ,22/03/2025,1300,1500,1500
"Himachal Pradesh",Mandi,Mandi(Mandi),Carrot,Carrot,FAQ,22/03/2025,1000,1800,1500
"Himachal Pradesh",Mandi,Mandi(Mandi),Cauliflower,Cauliflower,FAQ,22/03/2025,600,1000,800
"Himachal Pradesh",Mandi,Mandi(Mandi),Mashrooms,Mashrooms,FAQ,22/03/2025,13000,15000,14000
"Himachal Pradesh",Mandi,Mandi(Mandi),Onion,Onion,FAQ,22/03/2025,1900,2500,2200
"Himachal Pradesh",Mandi,Mandi(Mandi),"Onion Green","Onion Green",FAQ,22/03/2025,1500,2000,1800
"Himachal Pradesh",Mandi,Mandi(Mandi),Orange,Orange,Medium,22/03/2025,7000,9500,7500
"Himachal Pradesh",Mandi,Mandi(Mandi),Potato,Potato,FAQ,22/03/2025,600,900,700
"Himachal Pradesh",Solan,Solan(Nalagarh),"Bitter gourd",Other,FAQ,22/03/2025,6000,6400,6200
"Himachal Pradesh",Solan,Solan(Nalagarh),Cabbage,Other,FAQ,22/03/2025,700,900,800
"Himachal Pradesh",Solan,Solan(Nalagarh),Potato,Other,FAQ,22/03/2025,800,1000,900
"Himachal Pradesh",Solan,Solan(Nalagarh),Raddish,Other,FAQ,22/03/2025,600,800,700
"Himachal Pradesh",Solan,Solan(Nalagarh),"Water Melon",Other,Medium,22/03/2025,1800,2200,2000
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Grapes,Other,Large,22/03/2025,8500,9000,8800
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Lemon,Lemon,FAQ,22/03/2025,9000,11100,10000
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)",Raddish,Other,FAQ,22/03/2025,1400,1600,1500
"Jammu and Kashmir",Anantnag,"Ashahipora (Anantnagh)","Water Melon",Other,Large,22/03/2025,1500,1700,1600
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Bottle gourd","Bottle Gourd",FAQ,22/03/2025,1000,1500,1250
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Cabbage,Other,FAQ,22/03/2025,500,600,550
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Carrot,Other,FAQ,22/03/2025,1100,1300,1200
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Knool Khol",Other,FAQ,22/03/2025,600,700,650
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Mashrooms,Other,FAQ,22/03/2025,13000,14000,13500
"Jammu and Kashmir",Kathua,Kathua,Capsicum,Other,FAQ,22/03/2025,1800,2000,1900
"Jammu and Kashmir",Kathua,Kathua,Onion,Other,FAQ,22/03/2025,2400,2500,2450
"Jammu and Kashmir",Rajouri,"Rajouri (F&V)",Orange,Other,Medium,22/03/2025,7000,7200,7100
"Jammu and Kashmir",Udhampur,Udhampur,Cabbage,Other,FAQ,22/03/2025,500,700,600
"Jammu and Kashmir",Udhampur,Udhampur,Raddish,Other,FAQ,22/03/2025,500,700,600
Karnataka,Chamrajnagar,"Chamaraj Nagar",Brinjal,Other,FAQ,22/03/2025,500,600,550
Karnataka,Chamrajnagar,"Chamaraj Nagar",Cabbage,Cabbage,FAQ,22/03/2025,600,700,650
Karnataka,Chamrajnagar,"Chamaraj Nagar",Tomato,Tomato,FAQ,22/03/2025,500,1000,750
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,22/03/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Capsicum,Other,FAQ,22/03/2025,0,0,6000
Kerala,Alappuzha,Chengannur,"Cluster beans","Cluster Beans",FAQ,22/03/2025,6500,7200,7000
Kerala,Alappuzha,Chengannur,Potato,Potato,FAQ,22/03/2025,3400,3700,3500
Kerala,Alappuzha,Cherthala,Amaranthus,Other,FAQ,22/03/2025,6000,6200,6100
Kerala,Alappuzha,Cherthala,Brinjal,Brinjal,FAQ,22/03/2025,3000,3200,3100
Kerala,Alappuzha,Cherthala,Cabbage,Cabbage,FAQ,22/03/2025,3500,3700,3600
Kerala,Alappuzha,Cherthala,"Long Melon(Kakri)",Other,FAQ,22/03/2025,4000,4200,4100
Kerala,Alappuzha,Cherthala,Onion,Big,FAQ,22/03/2025,4500,4700,4600
Kerala,Alappuzha,Harippad,"Bitter gourd",Other,FAQ,22/03/2025,6000,6400,6000
Kerala,Alappuzha,Kayamkulam,Amphophalus,Other,FAQ,22/03/2025,4200,4400,4300
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,22/03/2025,1400,1600,1500
Kerala,Alappuzha,Kayamkulam,Ginger(Green),Other,FAQ,22/03/2025,3100,3300,3200
Kerala,Alappuzha,Kayamkulam,Onion,Big,FAQ,22/03/2025,2100,2300,2200
Kerala,Alappuzha,Mannar,Beetroot,Other,FAQ,22/03/2025,3100,3300,3200
Kerala,Alappuzha,Mannar,"Bitter gourd",Other,FAQ,22/03/2025,5000,5200,5100
Kerala,Alappuzha,Mannar,Drumstick,Other,FAQ,22/03/2025,10000,10200,10100
Kerala,Ernakulam,Aluva,"Banana - Green","Banana - Green",FAQ,22/03/2025,5200,5400,5300
Kerala,Ernakulam,Aluva,Onion,Big,FAQ,22/03/2025,2400,3000,2700
Kerala,Ernakulam,Angamaly,Amaranthus,Amaranthus,FAQ,22/03/2025,2500,3500,3000
Kerala,Ernakulam,Angamaly,Cucumbar(Kheera),Other,FAQ,22/03/2025,3500,5000,4000
Kerala,Ernakulam,Angamaly,"Little gourd (Kundru)",Other,FAQ,22/03/2025,3500,5000,4000
Kerala,Ernakulam,Angamaly,Pineapple,"Pine Apple",Large,22/03/2025,6500,8000,7000
Kerala,Ernakulam,Angamaly,Snakeguard,Snakeguard,FAQ,22/03/2025,4000,5000,4500
Kerala,Ernakulam,"Mazhuvannur VFPCK","Bottle gourd","Bottle Gourd",FAQ,22/03/2025,1000,2100,1500
Kerala,Ernakulam,"North Paravur","Banana - Green","Banana - Green",FAQ,22/03/2025,7000,8000,7500
Kerala,Ernakulam,"North Paravur","Bitter gourd","Bitter Gourd",FAQ,22/03/2025,4500,5500,5000
Kerala,Ernakulam,"North Paravur",Coriander(Leaves),Coriander,FAQ,22/03/2025,6000,7000,6500
Kerala,Ernakulam,"North Paravur",Lemon,Lemon,FAQ,22/03/2025,6500,7500,7000
Kerala,Ernakulam,"North Paravur",Pineapple,Other,Medium,22/03/2025,6500,7500,7000
Kerala,Ernakulam,"North Paravur",Snakeguard,Other,FAQ,22/03/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur","Sweet Potato","Hosur Green",FAQ,22/03/2025,3500,4500,4000
Kerala,Ernakulam,Perumbavoor,Arecanut(Betelnut/Supari),Supari,FAQ,22/03/2025,24000,25000,24500
Kerala,Ernakulam,Perumbavoor,Lemon,Lemon,FAQ,22/03/2025,6500,7500,7000
Kerala,Ernakulam,Perumbavoor,Onion,Onion,FAQ,22/03/2025,2300,3300,2700
Kerala,Ernakulam,Perumbavoor,Tomato,Tomato,FAQ,22/03/2025,2200,3200,2800
Kerala,Ernakulam,Piravam,Amphophalus,Other,FAQ,22/03/2025,6000,8000,7000
Kerala,Ernakulam,Piravam,Ashgourd,Other,FAQ,22/03/2025,1000,3000,2000
Kerala,Ernakulam,Piravam,"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,3000,5000,4000
Kerala,Ernakulam,Piravam,Brinjal,Other,FAQ,22/03/2025,3000,5000,4000
Kerala,Ernakulam,Piravam,Coriander(Leaves),Other,FAQ,22/03/2025,22000,25000,23000
Kerala,Ernakulam,Piravam,Lemon,Other,FAQ,22/03/2025,9000,11000,10000
Kerala,Ernakulam,Piravam,"Mango (Raw-Ripe)",Other,FAQ,22/03/2025,7000,9000,8000
Kerala,Ernakulam,Piravam,Pumpkin,Other,FAQ,22/03/2025,2000,3500,3000
Kerala,Ernakulam,Piravam,"Sweet Potato",Other,FAQ,22/03/2025,4000,6000,5000
Kerala,Ernakulam,Piravam,"Water Melon","Water Melon",Large,22/03/2025,2000,3000,2500
Kerala,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,22/03/2025,5500,7000,5700
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,22/03/2025,3000,4000,3200
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,22/03/2025,7000,9000,7200
Kerala,Ernakulam,Thrippunithura,"Green Chilli","Green Chilly",FAQ,22/03/2025,3500,8000,5000
Kerala,Ernakulam,Thrippunithura,Lemon,Other,FAQ,22/03/2025,7000,12000,8000
Kerala,Idukki,Adimali,"Banana - Green","Banana - Green",FAQ,22/03/2025,4000,6000,4000
Kerala,Idukki,Adimali,"Bottle gourd","Bottle Gourd",FAQ,22/03/2025,2000,2500,2500
Kerala,Idukki,Adimali,Tapioca,Tapioca,FAQ,22/03/2025,4000,4000,4000
Kerala,Kannur,Kannur,"Bhindi(Ladies Finger)",Bhindi,FAQ,22/03/2025,3000,3200,3100
Kerala,Kannur,Payyannur,Arecanut(Betelnut/Supari),Other,FAQ,22/03/2025,34000,36000,35000
Kerala,Kannur,Payyannur,Banana,Other,Small,22/03/2025,6300,6500,6400
Kerala,Kannur,Payyannur,Copra,other,FAQ,22/03/2025,15500,15700,15600
Kerala,Kannur,Payyannur,Pumpkin,Other,FAQ,22/03/2025,1700,1900,1800
Kerala,Kannur,Thalasserry,"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,3400,3600,3500
Kerala,Kottayam,Ettumanoor,"Bitter gourd",Other,FAQ,22/03/2025,4500,4800,4600
Kerala,Kottayam,Ettumanoor,Cabbage,Other,FAQ,22/03/2025,2000,2400,2200
Kerala,Kottayam,Ettumanoor,Ginger(Green),"Green Ginger",FAQ,22/03/2025,5000,5300,5200
Kerala,Kottayam,Ettumanoor,"Little gourd (Kundru)",Other,FAQ,22/03/2025,3200,3600,3400
Kerala,Kottayam,Ettumanoor,Tomato,Tomato,FAQ,22/03/2025,2800,3000,2900
Kerala,Kottayam,Kuruppanthura,Amphophalus,Amphophalus,FAQ,22/03/2025,5600,6000,5800
Kerala,Kottayam,Kuruppanthura,Drumstick,Drumstick,FAQ,22/03/2025,4600,5300,5000
Kerala,Kottayam,Kuruppanthura,"Green Chilli","Green Chilly",FAQ,22/03/2025,5000,5600,5400
Kerala,Kottayam,Kuruppanthura,"Long Melon(Kakri)",Other,FAQ,22/03/2025,4600,5600,5000
Kerala,Kottayam,Pampady,"Banana - Green","Banana - Green",FAQ,22/03/2025,6000,7000,6500
Kerala,Kottayam,Pampady,Colacasia,Other,FAQ,22/03/2025,4500,5500,5000
Kerala,Kottayam,Pampady,Drumstick,Other,FAQ,22/03/2025,2500,4000,3500
Kerala,Kottayam,Pampady,"Green Chilli","Green Chilly",FAQ,22/03/2025,3000,4000,3500
Kerala,Kottayam,Pampady,"Little gourd (Kundru)",Other,FAQ,22/03/2025,3000,4000,3500
Kerala,Kottayam,Thalayolaparambu,Banana,"Banana - Ripe",Medium,22/03/2025,5800,6200,6000
Kerala,Kottayam,Thalayolaparambu,Banana,Palayamthodan,Medium,22/03/2025,2100,2400,2200
Kerala,Kottayam,Thalayolaparambu,Brinjal,Other,FAQ,22/03/2025,2000,2400,2200
Kerala,Kottayam,Thalayolaparambu,Cauliflower,Cauliflower,FAQ,22/03/2025,3000,3500,3200
Kerala,Kottayam,Thalayolaparambu,"Green Chilli","Green Chilly",FAQ,22/03/2025,3000,3400,3200
Kerala,Kottayam,Thalayolaparambu,Onion,Big,FAQ,22/03/2025,2400,2800,2500
Kerala,Kottayam,Thalayolaparambu,Tapioca,Tapioca,FAQ,22/03/2025,2400,2800,2600
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,22/03/2025,2800,3200,3000
Kerala,Kozhikode(Calicut),Kallachi,Banana,"Nendra Bale",Medium,22/03/2025,6000,6400,6200
Kerala,Kozhikode(Calicut),Kallachi,"Cluster beans","Cluster Beans",FAQ,22/03/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,22/03/2025,5500,5800,5600
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,22/03/2025,6800,7000,6900
Kerala,Kozhikode(Calicut),Mukkom,"Banana - Green","Banana - Green",FAQ,22/03/2025,4200,4600,4400
Kerala,Kozhikode(Calicut),Mukkom,Cucumbar(Kheera),Cucumbar,FAQ,22/03/2025,1200,1500,1300
Kerala,Kozhikode(Calicut),Mukkom,Drumstick,Drumstick,FAQ,22/03/2025,6000,6500,6200
Kerala,Kozhikode(Calicut),Mukkom,Ginger(Green),"Green Ginger",FAQ,22/03/2025,8000,9000,8500
Kerala,Kozhikode(Calicut),Mukkom,Snakeguard,Snakeguard,FAQ,22/03/2025,3000,3500,3200
Kerala,Kozhikode(Calicut),Mukkom,Tomato,Tomato,FAQ,22/03/2025,1800,2200,2000
Kerala,Kozhikode(Calicut),Palayam,Ashgourd,Other,FAQ,22/03/2025,700,700,700
Kerala,Kozhikode(Calicut),Palayam,"Bitter gourd","Bitter Gourd",FAQ,22/03/2025,2800,2800,2800
Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,FAQ,22/03/2025,1100,1100,1100
Kerala,Kozhikode(Calicut),Palayam,"French Beans (Frasbean)",Other,FAQ,22/03/2025,4700,4700,4700
Kerala,Kozhikode(Calicut),Palayam,Raddish,Other,FAQ,22/03/2025,1500,1500,1500
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,22/03/2025,2500,3000,3000
Kerala,Kozhikode(Calicut),Perambra,"Bitter gourd",Other,FAQ,22/03/2025,4000,4500,4200
Kerala,Kozhikode(Calicut),Perambra,Carrot,Other,FAQ,22/03/2025,5000,6000,5500
Kerala,Kozhikode(Calicut),Perambra,Cucumbar(Kheera),Other,FAQ,22/03/2025,1200,1500,1400
Kerala,Kozhikode(Calicut),Perambra,Drumstick,Other,FAQ,22/03/2025,5000,6500,5800
Kerala,Kozhikode(Calicut),Perambra,"Green Chilli",Other,FAQ,22/03/2025,3800,4300,4000
Kerala,Kozhikode(Calicut),Perambra,Pumpkin,Other,FAQ,22/03/2025,1300,1600,1500
Kerala,Kozhikode(Calicut),Quilandy,Amphophalus,Other,FAQ,22/03/2025,5200,5500,5400
Kerala,Kozhikode(Calicut),Quilandy,"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,3300,3500,3300
Kerala,Kozhikode(Calicut),Quilandy,Cabbage,Other,FAQ,22/03/2025,1700,1800,1700
Kerala,Kozhikode(Calicut),Quilandy,Cowpea(Veg),Other,FAQ,22/03/2025,2400,2500,2400
Kerala,Kozhikode(Calicut),Quilandy,"Green Chilli",Other,FAQ,22/03/2025,2700,2800,2800
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Ashgourd,Ashgourd,FAQ,22/03/2025,700,1000,1000
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Drumstick,Drumstick,FAQ,22/03/2025,2000,2300,2300
Kerala,Malappuram,Kondotty,"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,2900,3100,3000
Kerala,Malappuram,Kondotty,Carrot,Other,FAQ,22/03/2025,4400,4600,4500
Kerala,Malappuram,Kondotty,Colacasia,Colacasia,FAQ,22/03/2025,4900,5100,5000
Kerala,Malappuram,Kondotty,Cowpea(Veg),Other,FAQ,22/03/2025,4400,4600,4500
Kerala,Malappuram,Kondotty,Cucumbar(Kheera),Other,FAQ,22/03/2025,1300,1500,1400
Kerala,Malappuram,Kondotty,Potato,Other,FAQ,22/03/2025,2600,2800,2700
Kerala,Malappuram,Kondotty,Tomato,Other,FAQ,22/03/2025,1200,1400,1300
Kerala,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,22/03/2025,4500,5000,4800
Kerala,Malappuram,Perinthalmanna,Beetroot,Beetroot,FAQ,22/03/2025,1500,1800,1600
Kerala,Malappuram,Perinthalmanna,"Bhindi(Ladies Finger)",Bhindi,FAQ,22/03/2025,2500,3800,2600
Kerala,Malappuram,Perinthalmanna,Capsicum,Capsicum,FAQ,22/03/2025,4500,5500,5000
Kerala,Malappuram,Perinthalmanna,Cucumbar(Kheera),Cucumbar,FAQ,22/03/2025,1200,1600,1400
Kerala,Malappuram,Perinthalmanna,"Green Chilli","Green Chilly",FAQ,22/03/2025,3000,3500,3200
Kerala,Malappuram,Perinthalmanna,Potato,Potato,FAQ,22/03/2025,2600,3000,2800
Kerala,Malappuram,Perinthalmanna,Tomato,Tomato,FAQ,22/03/2025,1200,1600,1400
Kerala,Palakad,Koduvayoor,"Banana - Green",Other,FAQ,22/03/2025,2800,3200,3000
Kerala,Palakad,Koduvayoor,"Bhindi(Ladies Finger)",Other,FAQ,22/03/2025,2400,2800,2600
Kerala,Palakad,Koduvayoor,"Elephant Yam (Suran)",Other,FAQ,22/03/2025,4800,5200,5000
Kerala,Palakad,Koduvayoor,Ginger(Green),Other,FAQ,22/03/2025,4500,4900,4700
Kerala,Palakad,Koduvayoor,Onion,Small,FAQ,22/03/2025,2400,2800,2600
Kerala,Palakad,Palakkad,Amaranthus,Other,FAQ,22/03/2025,3000,4000,3600
Kerala,Palakad,Palakkad,"Arhar (Tur/Red Gram)(Whole)","Arhar Dal(Tur)",FAQ,22/03/2025,11500,12500,12100
Kerala,Palakad,Palakkad,Ashgourd,Ashgourd,FAQ,22/03/2025,700,1500,1200
Kerala,Palakad,Palakkad,Banana,Poovan,Medium,22/03/2025,7000,8000,7600
Kerala,Palakad,Palakkad,"Black Gram (Urd Beans)(Whole)","Black Gram (Whole)",FAQ,22/03/2025,10500,12000,11300
Kerala,Palakad,Palakkad,Cauliflower,Cauliflower,FAQ,22/03/2025,3000,4000,3600
Kerala,Palakad,Palakkad,"Cowpea (Lobia/Karamani)","Cowpea (Whole)",FAQ,22/03/2025,9000,10000,9600
Kerala,Palakad,Palakkad,"Jack Fruit","Jack Fruit",Large,22/03/2025,2000,4000,3100
Kerala,Palakad,Palakkad,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,22/03/2025,3000,4000,3600
Kerala,Palakad,Palakkad,Onion,Small,FAQ,22/03/2025,4000,5000,4600
Kerala,Palakad,Palakkad,Pumpkin,Pumpkin,FAQ,22/03/2025,700,1500,1200
Kerala,Palakad,Palakkad,Tapioca,Tapioca,FAQ,22/03/2025,2000,3000,2600
Kerala,Palakad,Pattambi,Ashgourd,Other,FAQ,22/03/2025,1000,1200,1100
Kerala,Palakad,Pattambi,Banana,"Nendra Bale",Medium,22/03/2025,6500,7000,6800
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,22/03/2025,1600,2000,1800
Kerala,Palakad,Pattambi,Cowpea(Veg),"Cowpea (Veg)",FAQ,22/03/2025,3000,3500,3200
Kerala,Palakad,Pattambi,Mango,Other,Medium,22/03/2025,5000,6000,5500
Kerala,Palakad,Pattambi,Onion,Small,FAQ,22/03/2025,4500,5000,4800
Kerala,Palakad,Vadakkenchery,Banana,Palayamthodan,Medium,22/03/2025,3000,3500,3250
Kerala,Palakad,Vadakkenchery,Banana,Poovan,Medium,22/03/2025,4500,5000,4750
Kerala,Palakad,Vadakkenchery,"Cluster beans",Other,FAQ,22/03/2025,4500,5000,4750
Kerala,Palakad,Vadakkenchery,Cowpea(Veg),Other,FAQ,22/03/2025,7000,8000,7500
Kerala,Palakad,Vadakkenchery,Cucumbar(Kheera),Other,FAQ,22/03/2025,4000,4500,4250
Kerala,Palakad,Vadakkenchery,"Elephant Yam (Suran)",Other,FAQ,22/03/2025,5000,6000,5500
Kerala,Palakad,Vadakkenchery,"Green Avare (W)",Other,FAQ,22/03/2025,4500,5000,4750
Kerala,Palakad,Vadakkenchery,Pumpkin,Other,FAQ,22/03/2025,1500,2000,1750
Kerala,Palakad,Vadakkenchery,Tomato,Other,FAQ,22/03/2025,1500,2500,2000
Kerala,Pathanamthitta,Kuttoor,Amaranthus,Amaranthus,FAQ,22/03/2025,3200,3600,3400
Kerala,Pathanamthitta,Kuttoor,Ashgourd,Ashgourd,FAQ,22/03/2025,2100,2500,2300
Kerala,Pathanamthitta,Kuttoor,"Elephant Yam (Suran)",Other,FAQ,22/03/2025,7100,7500,7300
Kerala,Pathanamthitta,Kuttoor,Ginger(Green),"Green Ginger",FAQ,22/03/2025,7100,7500,7300
Kerala,Pathanamthitta,Kuttoor,"Pepper ungarbled",Other,FAQ,22/03/2025,56000,60000,58000
Kerala,Pathanamthitta,"Pramadom VFPCK",Banana,"Red Banana",Large,22/03/2025,5200,5900,5600
Kerala,Thirssur,Chavakkad,Coconut,Other,FAQ,22/03/2025,6000,6500,6500
Kerala,Thirssur,Chavakkad,Cowpea(Veg),Other,FAQ,22/03/2025,3000,4000,4000
Kerala,Thirssur,Chavakkad,Ginger(Green),Other,FAQ,22/03/2025,4200,7000,7000
Kerala,Thirssur,Chavakkad,Onion,Other,FAQ,22/03/2025,2400,3400,3400
Kerala,Thirssur,Kodungalloor,Ashgourd,Other,FAQ,22/03/2025,1000,1300,1100
Kerala,Thirssur,Thrissur,Ashgourd,Ashgourd,FAQ,22/03/2025,900,1000,1000
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,FAQ,22/03/2025,1500,2000,1800
Kerala,Thirssur,Thrissur,"Cluster beans","Cluster Beans",FAQ,22/03/2025,6500,7000,7000
Kerala,Thirssur,Thrissur,Cowpea(Veg),"Cowpea (Veg)",FAQ,22/03/2025,2000,2500,2200
Kerala,Thirssur,Thrissur,Cucumbar(Kheera),Cucumbar,FAQ,22/03/2025,1000,1500,1200
Kerala,Thirssur,Thrissur,Ginger(Green),"Green Ginger",FAQ,22/03/2025,4500,5000,5000
Kerala,Thirssur,Thrissur,Pumpkin,Pumpkin,FAQ,22/03/2025,800,1000,1000
Kerala,Thiruvananthapuram,Attingal,Banana,Rasakathai,Medium,22/03/2025,5500,6500,6000
Kerala,Thiruvananthapuram,"Kunnathukkal VFPCK",Banana,"Nendra Bale",Large,22/03/2025,5400,5600,5500
Kerala,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,22/03/2025,3500,4000,3700
Kerala,Thiruvananthapuram,Neyyatinkara,"Duster Beans",Other,FAQ,22/03/2025,5300,6000,5700
Kerala,Thiruvananthapuram,Neyyatinkara,Pumpkin,Other,FAQ,22/03/2025,1400,2000,1700
Kerala,Thiruvananthapuram,Pothencode,"Cluster beans",Other,FAQ,22/03/2025,29250,29300,29280
Kerala,Thiruvananthapuram,Pothencode,"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,22/03/2025,71500,71580,71540
Kerala,Thiruvananthapuram,Pothencode,Pumpkin,Other,FAQ,22/03/2025,13000,13080,13040
Kerala,Thiruvananthapuram,Vamanapuram,Brinjal,Other,FAQ,22/03/2025,3000,3500,3500
Kerala,Thiruvananthapuram,Vamanapuram,Carrot,Other,FAQ,22/03/2025,3800,4000,4000
Kerala,Thiruvananthapuram,Vamanapuram,Cowpea(Veg),Other,FAQ,22/03/2025,8000,8500,8000
Kerala,Wayanad,Pulpally,Amaranthus,Other,FAQ,22/03/2025,2500,2700,2600
Kerala,Wayanad,Pulpally,Coffee,Other,FAQ,22/03/2025,25100,25300,25200
Kerala,Wayanad,"Sultan bathery",Ginger(Green),"Green Ginger",FAQ,22/03/2025,2495,2500,2500
"Madhya Pradesh",Alirajpur,Jobat,"Bengal Gram(Gram)(Whole)",Gram,FAQ,22/03/2025,5200,5200,5200
"Madhya Pradesh",Anupur,Anuppur,Paddy(Dhan)(Common),Dhan,Non-FAQ,22/03/2025,1900,1900,1900
"Madhya Pradesh",Badwani,Sendhwa,Wheat,"Mill Quality",FAQ,22/03/2025,2615,2615,2615
"Madhya Pradesh",Badwani,Sendhwa(F&V),Cabbage,Cabbage,FAQ,22/03/2025,400,600,500
"Madhya Pradesh",Chhatarpur,Bakswaha,Wheat,"Mill Quality",Non-FAQ,22/03/2025,2400,2401,2401
"Madhya Pradesh",Chhindwara,Chhindwara,Wheat,"Mill Quality",FAQ,22/03/2025,2455,2465,2460
"Madhya Pradesh",Chhindwara,Saunsar,Wheat,Local,Non-FAQ,22/03/2025,2450,2460,2460
"Madhya Pradesh",Dhar,Dhar,Wheat,Local,FAQ,22/03/2025,2600,2610,2610
"Madhya Pradesh",Dhar,Dhar,Wheat,Lokwan,FAQ,22/03/2025,2600,2600,2600
"Madhya Pradesh",Dhar,Dhar,Wheat,"Malwa Shakti",FAQ,22/03/2025,2400,2450,2450
